Date,Open,High,Low,Close,Adj Close,Volume
2017-08-25,47.360001,48.009998,47.310001,47.720001,47.352383,2382800
2017-08-28,47.759998,47.939999,46.970001,47.060001,46.697468,1590900
2017-08-29,46.799999,47.099998,46.599998,47.070000,46.707390,1214300
2017-08-30,47.060001,47.330002,46.880001,47.189999,46.826462,1151000
2017-08-31,47.330002,47.509998,46.869999,47.009998,46.647850,1860400
2017-09-01,47.250000,47.619999,47.209999,47.369999,47.005077,1222200
2017-09-05,47.119999,47.119999,45.529999,45.930000,45.576172,3026300
2017-09-06,46.049999,46.810001,45.570000,46.650002,46.290627,2621800
2017-09-07,46.720001,47.000000,46.200001,46.950001,46.588314,1995700
2017-09-08,47.000000,47.450001,46.459999,47.380001,47.015003,1131800
2017-09-11,47.259998,47.650002,47.220001,47.570000,47.570000,1408700
2017-09-12,47.610001,47.740002,46.820000,47.520000,47.520000,1108700
2017-09-13,47.349998,48.000000,47.110001,47.959999,47.959999,1402200
2017-09-14,47.900002,49.090000,47.799999,48.910000,48.910000,2057700
2017-09-15,48.720001,48.720001,46.980000,48.009998,48.009998,3557800
2017-09-18,48.060001,48.630001,48.029999,48.560001,48.560001,1213300
2017-09-19,48.619999,48.750000,48.060001,48.139999,48.139999,1066800
2017-09-20,48.470001,48.540001,48.060001,48.349998,48.349998,958200
2017-09-21,48.290001,48.669998,47.950001,47.959999,47.959999,1053200
2017-09-22,47.970001,48.439999,47.889999,48.240002,48.240002,1030900
2017-09-25,48.259998,49.139999,48.220001,48.950001,48.950001,1326800
2017-09-26,48.959999,49.750000,48.849998,49.590000,49.590000,1129300
2017-09-27,49.700001,50.279999,49.259998,49.299999,49.299999,1328500
2017-09-28,49.070000,49.480000,48.869999,49.150002,49.150002,1237000
2017-09-29,48.930000,49.040001,48.160000,48.209999,48.209999,1604500
2017-10-02,48.200001,48.590000,47.860001,48.549999,48.549999,1197900
2017-10-03,48.750000,48.990002,48.529999,48.950001,48.950001,646900
2017-10-04,49.000000,49.119999,48.660000,48.779999,48.779999,824900
2017-10-05,48.810001,48.950001,46.509998,46.849998,46.849998,3846900
2017-10-06,46.619999,47.009998,45.759998,46.209999,46.209999,2675600
2017-10-09,46.299999,46.580002,45.599998,45.779999,45.779999,1624500
2017-10-10,45.740002,46.410000,45.730000,46.320000,46.320000,1631800
2017-10-11,46.290001,46.500000,45.610001,46.270000,46.270000,1877900
2017-10-12,46.270000,46.730000,45.939999,46.459999,46.459999,1878900
2017-10-13,46.419998,46.720001,45.590000,46.619999,46.619999,2703800
2017-10-16,46.520000,46.919998,46.209999,46.570000,46.570000,3887500
2017-10-17,45.750000,48.570000,45.250000,47.520000,47.520000,13981300
2017-10-18,47.799999,48.459999,47.540001,48.020000,48.020000,3866400
2017-10-19,48.000000,48.250000,47.480000,48.090000,48.090000,1965300
2017-10-20,48.709999,49.560001,48.500000,49.500000,49.500000,2897900
2017-10-23,49.650002,49.709999,48.400002,48.509998,48.509998,2176100
2017-10-24,48.740002,49.520000,48.570000,49.470001,49.470001,1684100
2017-10-25,49.139999,49.369999,48.189999,48.889999,48.889999,3277000
2017-10-26,49.060001,49.099998,48.570000,48.799999,48.799999,1186900
2017-10-27,48.779999,48.779999,47.720001,47.840000,47.840000,1542200
2017-10-30,47.529999,47.840000,47.000000,47.200001,47.200001,1870800
2017-10-31,47.200001,47.389999,46.529999,47.340000,47.340000,2035100
2017-11-01,47.509998,48.119999,47.509998,47.799999,47.799999,877500
2017-11-02,47.599998,48.430000,47.169998,48.320000,48.320000,1544800
2017-11-03,48.220001,48.250000,46.900002,47.040001,47.040001,1937300
2017-11-06,47.000000,47.049999,44.990002,45.150002,45.150002,3222300
2017-11-07,45.169998,45.380001,44.540001,44.779999,44.779999,1931400
2017-11-08,44.730000,45.520000,44.520000,45.509998,45.509998,1876200
